data_extracao;dep_administrativa;tipo;codigo;inep;nome;abr_nome;logradouro;numero;bairro;cep;latitude;longitude;telefone;email;url_website;blog;twitter;facebook;reg_conselho_tutelar;desc_reg_conselho_tutelar;reg_orcamento_part;desc_reg_orcamento_part;situacao_funcionamento;convenio_municipal;convenio_estadual;convenio_federal;convenio_fasc;escola_especial;cat_part_privada;cat_part_comunitaria;cat_part_confessional;cat_part_filantropica;mant_empresa_privada;mant_sindicato;mant_sistema_s;mant_ong;mant_apae
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;202;43107842;EMEF SEN ALBERTO PASQUALINI                             ;PASQUALINI                    ;R TEN ARIZOLY FAGUNDES                            ;250;RESTINGA            ;91790520  ;-30.152845;-51.143479;32501648            ;emef.albertopasqualini@smed.prefpoa.com.br        ;http://websmed.portoalegre.rs.gov.br/escolas/pasqualini/                                            ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;203;43105459;EMEF AMÉRICA                                            ;AMÉRICA                       ;RUA PADRE ANGELO COSTA                            ;175;PARTENON            ;91520161  ;-30.078504;-51.167846999999995;33181076            ;emef.america@smed.prefpoa.com.br                  ;http://websmed.portoalegre.rs.gov.br/escolas/america/                                               ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;204;43105467;EMEF ARAMY SILVA                                        ;ARAMY                         ;R CHICO PEDRO                                     ;390;CAMAQUÃ             ;91910650  ;-30.097866;-51.241577;32413382            ;emef.aramysilva@smed.prefpoa.com.br               ;http://websmed.portoalegre.rs.gov.br/escolas/aramy/                                                 ;;;;5;GLÓRIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;205;43105475;EMEF DÉCIO MARTINS COSTA                                ;DÉCIO                         ;R CRISTOVAO JAQUES                                ;488;SARANDI             ;91140420  ;-29.988972;-51.107087;33472935            ;emef.deciocosta@smed.prefpoa.com.br               ;http://websmed.portoalegre.rs.gov.br/escolas/decio/                                                 ;;;;10;NORDESTE/EIXO BALTAZAR;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;206;43105483;EMEF DOLORES ALCARAZ CALDAS                             ;DOLORES                       ;R DR CARLOS NIEDERAUER HOFMEISTER                 ;85;RESTINGA            ;91790020  ;-30.151252;-51.137753;32501609            ;emef.dolorescaldas@smed.prefpoa.com.br            ;http://websmed.portoalegre.rs.gov.br/escolas/dolores/                                               ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;207;43109071;EMEF PROF GILBERTO JORGE GONÇALVES DA SILVA             ;GILBERTO JORGE                ;R MORRO ALTO                                      ;433;IPANEMA             ;91751650  ;-30.137165999999997;-51.211226999999994;32464603            ;emef.gilbertojorge@hotmail.com                    ;http://websmed.portoalegre.rs.gov.br/escolas/gjorge/                                                ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;208;43108571;EMEF GRANDE ORIENTE DO RGS                              ;GRANDE ORIENTE                ;R WOLFRAM METZLER                                 ;600;RUBEM BERTA         ;91250320  ;-30.024317;-51.104082;33661602            ;emef.grandeoriente@smed.prefpoa.com.br            ;http://websmed.portoalegre.rs.gov.br/escolas/oriente/                                               ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;209;43107508;EMEF GOV ILDO MENEGHETTI                                ;ILDO                          ;R JAYME CYRINO MACHADO DE OLIVEIRA                ;250;SANTA ROSA DE LIMA  ;91160060  ;-29.993514;-51.105236;32895930            ;emef.ildomeneghetti@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/ildo/                                                  ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;210;43105491;EMEF JOSÉ LOUREIRO DA SILVA                             ;LOUREIRO                      ;AV CAPIVARI                                       ;1999;CRISTAL             ;90810070  ;-30.082424;-51.232502;32665175            ;emef.loureirodasilva@smed.prefpoa.com.br          ;http://websmed.portoalegre.rs.gov.br/escolas/loureiro/                                              ;;;;5;GLÓRIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;211;43108563;EMEF PRES JOÃO BELCHIOR MARQUES GOULART                 ;JOÃO GOULART                  ;R JOAO LUIZ PUFAL                                 ;100;SARANDI             ;91120530  ;-29.979264999999998;-51.126152999999995;32895939            ;emef.joaogoulart@smed.prefpoa.com.br              ;http://websmed.portoalegre.rs.gov.br/escolas/goulart/                                               ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;212;43109055;EMEF PROF JUDITH MACEDO DE ARAÚJO                       ;JUDITH                        ;RUA SAUL CONSTANTINO VL SJ COMUNITÁRIA            ;100;VILA SÃO JOSÉ       ;91520716  ;-30.076075;-51.163616999999995;33851308            ;emef.judithdearaujo@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/judith/                                                ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;213;43109098;EMEF PROF LARRY JOSÉ RIBEIRO ALVES                      ;LARRY ALVES                   ;AV ECON NILO WULFF                                ;1000;RESTINGA            ;91790000  ;-30.15065;-51.143603;32501656            ;emef.larry@smed.prefpoa.com.br                    ;http://websmed.portoalegre.rs.gov.br/escolas/larry/                                                 ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;214;43109063;EMEF LEOCÁDIA FELIZARDO PRESTES                         ;LEOCÁDIA                      ;R ROMEU DE VASCONCELLOS ROSA                      ;10;VILA NOVA           ;91751370  ;-30.129188;-51.216406;32464648            ;emef.leocadiaprestes@smed.prefpoa.com.br          ;http://websmed.portoalegre.rs.gov.br/escolas/leocadia/                                              ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;EDUCAÇÃO INFANTIL, ENSINO FUNDAMENTAL, ENSINO MÉDIO, NORMAL/MAGISTÉRIO, PROFISSIONALIZANTE;215;43105505;EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA                ;LIBERATO                      ;R XAVIER DE CARVALHO                              ;274;SARANDI             ;91110440  ;-29.993935;-51.133246;32895964            ;emeb.liberatosalzano@smed.prefpoa.com.br          ;http://websmed.portoalegre.rs.gov.br/escolas/liberato/                                              ;;;;2;SARANDI/NORTE;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;216;43109101;EMEF VER MARTIM ARANHA                                  ;MARTIM ARANHA                 ;R CONEGO PAULO ISIDORO DE NADAL                   ;1;SANTA TEREZA        ;90830540  ;-30.085076;-51.228443;32666228            ;emef.martimaranha@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/martim/                                                ;;;;5;GLÓRIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;217;43105513;EMEF NOSSA SENHORA DE FÁTIMA                            ;FÁTIMA                        ;R A VILA N S FATIMA-DIVINEIA                      ;15;BOM JESUS           ;91420701  ;-30.046837;-51.158048;33383695            ;emef.fatima@smed.prefpoa.com.br                   ;http://websmed.portoalegre.rs.gov.br/escolas/fatima/                                                ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;218;43105521;EMEF PEPITA DE LEÃO                                     ;PEPITA                        ;R ESTADIO                                         ;29;PASSO DAS PEDRAS    ;91230030  ;-30.015379;-51.128178;33441522            ;emef.pepitadeleao@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/pepita/                                                ;;;;2;SARANDI/NORTE;14;EIXO BALTAZAR;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;219;43105530;EMEF PRESIDENTE VARGAS                                  ;PRESIDENTE                    ;RUA ANA AURORA DO AMARAL LISBOA                   ;60;PASSO DAS PEDRAS    ;91230000  ;-30.016682999999997;-51.12712;33481732            ;emef.presidentevargas@smed.prefpoa.com.br         ;http://websmed.portoalegre.rs.gov.br/escolas/presidente/                                            ;;;;2;SARANDI/NORTE;14;EIXO BALTAZAR;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;220;43105548;EMEF HEITOR VILLA LOBOS                                 ;VILLA                         ;AV SANTO DIAS DA SILVA                            ;1;LOMBA DO PINHEIRO   ;91550500  ;-30.095022;-51.137694;33191413            ;emef.villalobos@smed.prefpoa.com.br               ;http://websmed.portoalegre.rs.gov.br/escolas/villalobos/                                            ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;221;43109217;EMEF JOÃO ANTONIO SATTE                                 ;JOÃO SATTE                    ;AV GAMAL ABDEL NASSER                             ;500;RUBEM BERTA         ;91170001  ;-29.999548;-51.092938;32895879            ;emef.joaosatte@smed.prefpoa.com.br                ;http://websmed.portoalegre.rs.gov.br/escolas/joaosatte/satte/                                       ;;;;10;NORDESTE/EIXO BALTAZAR;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;222;43109195;EMEF PROF ANA IRIS DO AMARAL                            ;ANA IRIS                      ;AV MARIO MENEGHETTI                               ;1000;MORRO SANTANA       ;91260190  ;-30.031062;-51.125223;33862690            ;emef.anairis@smed.prefpoa.com.br                  ;http://websmed.portoalegre.rs.gov.br/escolas/anairis/                                               ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;223;43169490;EMEF JOSE MARIANO BECK                                  ;MARIANO                       ;AV JOAQUIM PORTO VILLANOVA                        ;135;JARDIM CARVALHO     ;91410400  ;-30.048134;-51.156208;33383985            ;emef.marianobeck@smed.prefpoa.com.br              ;http://websmed.portoalegre.rs.gov.br/escolas/mariano/                                               ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;224;43109080;EMEF VER CARLOS PESSOA DE BRUM                          ;PESSOA DE BRUM                ;R ABOLICAO                                        ;1;RESTINGA            ;91790130  ;-30.156746;-51.135767;32501698            ;emef.pessoadebrum@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/pessoa/                                                ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;225;43179002;EMEEF PROF ELYSEU PAGLIOLI                              ;ELYSEU PAGLIOLI               ;R BUTUI                                           ;221;CRISTAL             ;90820150  ;-30.086837;-51.238018;32414985            ;emeef.elyseupaglioli@smed.prefpoa.com.br          ;http://websmed.portoalegre.rs.gov.br/escolas/elyseu/                                                ;;;;5;GLÓRIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;226;43109233;EMEF GABRIEL OBINO                                      ;GABRIEL OBINO                 ;AV ENG LUDOLFO BOEHL                              ;1402;CASCATA             ;91720150  ;-30.083766;-51.200002;32895934            ;emef.gabrielobino@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/obino/                                                 ;;;;5;GLÓRIA/CRUZEIRO/CRISTAL;9;GLÓRIA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;227;43172482;EMEF VER ANTÔNIO GIÚDICE                                ;ANTÔNIO GIÚDICE               ;RUA DR CAIO BRANDÃO DE MELLO                      ;1;HUMAITÁ             ;90250110  ;-29.980423;-51.185486;33741808            ;emef.antoniogiudice@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/giudice/                                               ;;;;1;ILHAS, HUMAITA/NAVEGANTES;1;HUMAITÁ/NAVEGANTES;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;228;43109209;EMEF LAURO RODRIGUES                                    ;LAURO RODRIGUES               ;R DR MARINO ABRAHAO                               ;240;PASSO DAS PEDRAS    ;91230260  ;-30.018017;-51.123867;33481132            ;emef.laurorodrigues@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/lauro/                                                 ;;;;2;SARANDI/NORTE;14;EIXO BALTAZAR;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;229;43109144;EMEF LIDOVINO FANTON                                    ;LIDOVINO                      ;R MANOEL FARIA DA ROSA PRIMO                      ;940;RESTINGA            ;91790770  ;-30.1611;-51.1437;32891895            ;escolalidovinofanton@gmail.com                    ;http://websmed.portoalegre.rs.gov.br/escolas/lidovino/                                              ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;230;43178995;EMEEF PROF LYGIA MORRONE AVERBUCK                       ;LYGIA                         ;R SAO JOSEMARIA ESCRIVA                           ;0;JARDIM DO SALSO     ;91410000  ;-30.054371;-51.166291;33381518            ;emeef.lygiaaverbuck@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/lygia/                                                 ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;231;43109128;EMEF DEP MARCÍRIO GOULART LOUREIRO                      ;MARCÍRIO                      ;RUA SAIBREIRA                                     ;1;CORONEL APARÍCIO BOR;91510350  ;-30.076641;-51.173593;33156069            ;emef.marcirioloureiro@smed.prefpoa.com.br         ;http://websmed.portoalegre.rs.gov.br/escolas/marcirio/                                              ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;232;43109225;EMEF DEP VICTOR ISSLER                                  ;VICTOR ISSLER                 ;R DEZENOVE DE FEVEREIRO                           ;330;MARIO QUINTANA      ;91270450  ;-30.035411999999997;-51.116865999999995;33862097            ;emef.victorissler@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/victor/                                                ;;;;3;BOM JESUS/LESTE;6;NORDESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;233;43179010;EMEEF PROF LUIZ FRANCISCO LUCENA BORGES                 ;LUCENA                        ;R CLAUDIO MANOEL DA COSTA                         ;270;JARDIM SABARÁ       ;91210250  ;-30.034029999999998;-51.146037;33383350            ;emeef.lucenaborges@smed.prefpoa.com.br            ;http://websmed.portoalegre.rs.gov.br/escolas/lucena/                                                ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;234;43172474;EMEF JEAN PIAGET                                        ;JEAN PIAGET                   ;AV MAJOR MANOEL JOSE MONTEIRO                     ;1;RUBEM BERTA         ;91170570  ;-30.004744;-51.094987999999994;33662480            ;emef.jeanpiaget@smed.prefpoa.com.br               ;http://websmed.portoalegre.rs.gov.br/escolas/jeanpiaget                                             ;;;;10;NORDESTE/EIXO BALTAZAR;5;NORTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;235;43172490;EMEF PROF ANÍSIO TEIXEIRA                               ;ANÍSIO                        ;RUA FRANCISCO MATTOS TERRES                       ;40;HÍPICA              ;91755070  ;-30.159502;-51.200323;32641540            ;emef.anisioteixeira@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/anisio/                                                ;;;;6;CENTRO SUL/SUL;15;SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;236;43179029;EMEEF TRISTÃO SUCUPIRA VIANNA                           ;TRISTÃO                       ;AV ECON NILO WULFF                                ;955;RESTINGA            ;91790000  ;-30.150062;-51.145814;32501527            ;emeef.tristaovianna@smed.prefpoa.com.br           ;http://websmed.portoalegre.rs.gov.br/escolas/tristao/                                               ;;;;7;RESTINGA/EXTREMO-SUL;8;RESTINGA;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;237;43167535;EMEF SÃO PEDRO                                          ;SAO PEDRO                     ;AV DEPUTADO ADÃO PRETTO                           ;1190;LOMBA DO PINHEIRO   ;91570730  ;-30.112839;-51.101099;33191206            ;emef.saopedro@smed.prefpoa.com.br                 ;http://websmed.portoalegre.rs.gov.br/escolas/saopedro/                                              ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;238;43167179;EMEF SAINT HILAIRE                                      ;SAINT HILAIRE                 ;R GERVAZIO BRAGA PINHEIRO                         ;427;LOMBA DO PINHEIRO   ;91570490  ;-30.123316;-51.09774899999999;33191629            ;emef.sainthilaire@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/sainthilaire/                                          ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;239;43173721;EMEF WENCESLAU FONTOURA                                 ;WENCESLAU                     ;R IRMA INES FAVERO                                ;1;MÁRIO QUINTANA      ;91250095  ;-30.026232;-51.099245;32895847            ;emef.wenceslaufontoura@smed.prefpoa.com.br        ;http://websmed.portoalegre.rs.gov.br/escolas/wenceslau/                                             ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;240;43173713;EMEF CAMPOS DO CRISTAL                                  ;CAMPOS                        ;BC IMPERIO                                        ;75;VILA NOVA           ;91750730  ;-30.119204;-51.200836;32452077            ;emef.camposdocristal@smed.prefpoa.com.br          ;http://websmed.portoalegre.rs.gov.br/escolas/campos/                                                ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;241;43177018;EMEF MIGRANTES                                          ;MIGRANTES                     ;AVENIDA SEVERO DULLIUS                            ;165;ANCHIETA            ;90200310  ;-29.986893;-51.157797;33711316            ;emef.migrantes@smed.prefpoa.com.br                ;http://websmed.portoalegre.rs.gov.br/escolas/migrantes                                              ;;;;2;SARANDI/NORTE;1;HUMAITÁ/NAVEGANTES;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;242;43175120;EMEF VILA MONTE CRISTO                                  ;MONTE CRISTO                  ;RUA CARLOS SUPERTI                                ;84;VILA NOVA           ;91750020  ;-30.122342999999997;-51.217896999999994;32464659            ;emef.montecristo@smed.prefpoa.com.br              ;http://websmed.portoalegre.rs.gov.br/escolas/montecristo/index.htm                                  ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;243;43177034;EMEF MORRO DA CRUZ                                      ;MORRO DA CRUZ                 ;RUA SANTA TERESA VILA SÃO JOSÉ COMUNITÁRIA        ;541;VILA SÃO JOSÉ       ;91520713  ;-30.078214;-51.160646;33181668            ;emef.morrodacruz@smed.prefpoa.com.br              ;http://websmed.portoalegre.rs.gov.br/escolas/morrodacruz/index.htm                                  ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
2022-01-01 04:20:54.753;MUNICIPAL;ENSINO FUNDAMENTAL;244;43177042;EMEF NEUSA GOULART BRIZOLA                              ;NEUSA GOULART BRIZOLA         ;R MONSENHOR RUBEN NEIS                            ;430;CAVALHADA           ;91920243  ;-30.117427;-51.228305;32469999            ;emef.neusabrizola@smed.prefpoa.com.br             ;http://websmed.portoalegre.rs.gov.br/escolas/neusa/                                                 ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO;NÃO
